"","TAIR","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","Log2fc_.leaf_FLT.v.leaf_GC.","Log2fc_.leaf_FLT.v.root_FLT.","Log2fc_.leaf_FLT.v.root_GC.","Log2fc_.leaf_GC.v.root_FLT.","Log2fc_.leaf_GC.v.root_GC.","Log2fc_.root_FLT.v.root_GC.","Log2fc_.leaf_GC.v.leaf_FLT.","Log2fc_.root_FLT.v.leaf_FLT.","Log2fc_.root_GC.v.leaf_FLT.","Log2fc_.root_FLT.v.leaf_GC.","Log2fc_.root_GC.v.leaf_GC.","Log2fc_.root_GC.v.root_FLT."
"2702","AT4G09040",NA,NA,"NM_001084891",826483,NA,NA,3.319122332,0.166269837,3.386066222,-3.152852495,0.06694389,3.219796385,-3.319122332,-0.166269837,-3.386066222,3.152852495,-0.06694389,-3.219796385
"2703","AT4G09140","ATMLH1","Encodes a protein with similarity to Mut1 DNA mismatch repair protein, from E.coli. The protein is expressed during prophase I of meiosis, colocalizes with MLH3 throughout pachytene and is dependent on MLH3 for proper localization.","NM_001340612",826493,"3702.AT4G09140.1","GO:0000228, GO:0003676, GO:0003677, GO:0003697, GO:0003824, GO:0005488, GO:0005622, GO:0005634, GO:0005694, GO:0006139, GO:0006259, GO:0006281, GO:0006796, GO:0006807, GO:0006950, GO:0008152, GO:0009056, GO:0009987, GO:0016462, GO:0016787, GO:0032991, GO:0043226, GO:0043234, GO:0044238, GO:0044464, GO:0050896",-0.552886547,-0.113982828,-0.41962449,0.438903719,0.133262057,-0.305641662,0.552886547,0.113982828,0.41962449,-0.438903719,-0.133262057,0.305641662
"2704","AT4G09180","FBH2",NA,"NM_116987",826499,"3702.AT4G09180.1","GO:0000981, GO:0001071, GO:0003676, GO:0003677, GO:0003700, GO:0005488, GO:0005622, GO:0005634, GO:0006139, GO:0006351, GO:0006357, GO:0006366, GO:0006807, GO:0008152, GO:0009058, GO:0009987, GO:0016070, GO:0019219, GO:0043226, GO:0044238, GO:0044464, GO:0050789, GO:0065007",-0.259826627,-0.616495299,-0.095800153,-0.356668671,0.164026474,0.520695145,0.259826627,0.616495299,0.095800153,0.356668671,-0.164026474,-0.520695145
"2705","AT4G09510","A/N-InvI","CINV2 appears to function as a neutral invertase based on the phenotype of a  cinv1(AT1G35580)/cinv2 double mutant. It is predicted to be a cytosolic enzyme. CINV1, CINV2, and possibly other cytosolic invertases may play an important role in supplying carbon from sucrose to non-photosynthetic tissues.","NM_117019",826535,NA,NA,0.889429839,-0.270634418,0.868994235,-1.160064257,-0.020435604,1.139628654,-0.889429839,0.270634418,-0.868994235,1.160064257,0.020435604,-1.139628654
"2706","AT4G09520",NA,NA,"NM_117020",826536,NA,NA,-0.371264721,-0.01271536,-0.228414637,0.358549361,0.142850084,-0.215699276,0.371264721,0.01271536,0.228414637,-0.358549361,-0.142850084,0.215699276
"2707","AT4G09580",NA,NA,"NM_117026",826542,NA,NA,-0.079742646,0.112284966,0.135329711,0.192027612,0.215072357,0.023044745,0.079742646,-0.112284966,-0.135329711,-0.192027612,-0.215072357,-0.023044745
"2708","AT4G09640",NA,NA,"NM_117032",826550,NA,NA,0.704114894,0.271547684,0.749081555,-0.43256721,0.044966661,0.477533871,-0.704114894,-0.271547684,-0.749081555,0.43256721,-0.044966661,-0.477533871
"2709","AT4G09650","ATPD","Encodes the chloroplast ATPase delta-subunit.","NM_117033",826551,"3702.AT4G09650.1","GO:0003824, GO:0005215, GO:0006139, GO:0006732, GO:0006810, GO:0006811, GO:0006812, GO:0008152, GO:0008324, GO:0015078, GO:0016787, GO:0022857, GO:0044238, NA",5.312415304,-0.225640541,5.536310829,-5.538055845,0.223895525,5.76195137,-5.312415304,0.225640541,-5.536310829,5.538055845,-0.223895525,-5.76195137
"2710","AT4G10030",NA,NA,"NM_117071",826594,NA,"GO:0003824, GO:0008152, GO:0016787",0.793625834,-0.159023949,0.938673488,-0.952649782,0.145047654,1.097697436,-0.793625834,0.159023949,-0.938673488,0.952649782,-0.145047654,-1.097697436
"2711","AT4G10040","CYTC-2","Encodes cytochrome c. Promoter directs preferential expression in vascular tissues of cotyledons, leaves, roots, and hypocotyls, and in anthers.","NM_117072",826595,"3702.AT4G10040.1","GO:0005622, GO:0005737, GO:0005739, GO:0006091, GO:0006119, GO:0006139, GO:0006796, GO:0006807, GO:0006810, GO:0006811, GO:0006812, GO:0008152, GO:0009058, GO:0009987, GO:0022904, GO:0043226, GO:0044238, GO:0044464, GO:0051179, NA",0.169101385,-0.710937205,-0.03835807,-0.88003859,-0.207459455,0.672579135,-0.169101385,0.710937205,0.03835807,0.88003859,0.207459455,-0.672579135
"2712","AT4G10070",NA,NA,"NM_001340651",826598,NA,"GO:0000375, GO:0000398, GO:0003676, GO:0003723, GO:0003729, GO:0003824, GO:0005488, GO:0005515, GO:0006139, GO:0006351, GO:0006366, GO:0006397, GO:0006810, GO:0006886, GO:0008152, GO:0009987, GO:0015031, GO:0016070, GO:0019538, GO:0030529, GO:0044238, GO:0051169, GO:0008380, GO:0032991, GO:0051179",-0.104025587,-0.006657294,-0.034761326,0.097368293,0.06926426,-0.028104032,0.104025587,0.006657294,0.034761326,-0.097368293,-0.06926426,0.028104032
"2713","AT4G10100","CNX7","molybdenum cofactor synthesis family protein, similar to Molybdenum cofactor synthesis protein 2 small subunit (Molybdopterin- synthase small subunit) (MOCS2A) (MOCO1-A) (Swiss-Prot:O96033) (Homo sapiens); contains TIGRFAM TIGR01682: molybdopterin converting factor, subunit 1; sir loss-of-function mutants are resistant to sirtinol, a modulator of auxin signaling.","NM_001084897",826601,"3702.AT4G10100.1",NA,0.478701291,-0.086679813,0.708819427,-0.565381105,0.230118136,0.795499241,-0.478701291,0.086679813,-0.708819427,0.565381105,-0.230118136,-0.795499241
"2714","AT4G10110",NA,NA,"NM_117079",826602,NA,NA,0.203552215,0.494350448,0.158159704,0.290798234,-0.045392511,-0.336190744,-0.203552215,-0.494350448,-0.158159704,-0.290798234,0.045392511,0.336190744
"2715","AT4G10140",NA,NA,"NM_117082",826605,NA,NA,-0.290127837,0.075404554,-0.342546412,0.365532391,-0.052418575,-0.417950965,0.290127837,-0.075404554,0.342546412,-0.365532391,0.052418575,0.417950965
"2716","AT4G10310","ATHKT1","encodes a sodium transporter (HKT1) expressed in xylem parenchyma cells. Mutants over-accumulate sodium in shoot tissue and have increased sodium in the xylem sap and reduced sodium in phloem sap and roots.","NM_117099",826623,"3702.AT4G10310.1","GO:0005215, GO:0005886, GO:0006810, GO:0006811, GO:0006812, GO:0008324, GO:0009987, GO:0016020, GO:0022857, GO:0044464, GO:0051179",-1.558201281,1.010899327,-1.422730923,2.569100608,0.135470358,-2.43363025,1.558201281,-1.010899327,1.422730923,-2.569100608,-0.135470358,2.43363025
"2717","AT4G10360",NA,NA,"NM_001036533",826628,NA,NA,-0.027278921,-0.078825704,-0.105092667,-0.051546783,-0.077813746,-0.026266964,0.027278921,0.078825704,0.105092667,0.051546783,0.077813746,0.026266964
"2718","AT4G10390",NA,NA,"NM_117107",826631,NA,NA,-1.910717496,0.039280489,-2.037544583,1.949997984,-0.126827088,-2.076825072,1.910717496,-0.039280489,2.037544583,-1.949997984,0.126827088,2.076825072
"2719","AT4G10810",NA,NA,"NM_117149",826677,NA,NA,-0.012799059,0.198456471,0.017231046,0.211255529,0.030030105,-0.181225425,0.012799059,-0.198456471,-0.017231046,-0.211255529,-0.030030105,0.181225425
"2720","AT4G10925",NA,NA,"NM_001203769",826691,NA,NA,0.520709548,0.647171954,0.402693697,0.126462406,-0.118015851,-0.244478257,-0.520709548,-0.647171954,-0.402693697,-0.126462406,0.118015851,0.244478257
"2721","AT4G10970",NA,NA,"NM_001125492",826698,NA,NA,0.827249143,0.282442357,0.831238213,-0.544806787,0.00398907,0.548795857,-0.827249143,-0.282442357,-0.831238213,0.544806787,-0.00398907,-0.548795857
"2722","AT4G11060","MTSSB",NA,"NM_117176",826707,"3702.AT4G11060.1","GO:0003676, GO:0003677, GO:0003697, GO:0005488, GO:0006139, GO:0006259, GO:0006260, GO:0007049, GO:0008152, GO:0009987, GO:0044238",-0.477722023,0.026619349,-0.417433884,0.504341373,0.060288139,-0.444053233,0.477722023,-0.026619349,0.417433884,-0.504341373,-0.060288139,0.444053233
"2723","AT4G11080","3xHMG-box1",NA,"NM_117178",826709,NA,NA,-0.613448855,0.021539749,-0.807815277,0.634988604,-0.194366422,-0.829355026,0.613448855,-0.021539749,0.807815277,-0.634988604,0.194366422,0.829355026
"2724","AT4G11090","TBL23","Encodes a member of the TBL (TRICHOME BIREFRINGENCE-LIKE) gene family containing a plant-specific DUF231 (domain of unknown function) domain. TBL gene family has 46 members, two of which (TBR/AT5G06700 and TBL3/AT5G01360) have been shown to be involved in the synthesis and deposition of secondary wall cellulose, presumably by influencing the esterification state of pectic polymers. A nomenclature for this gene family has been proposed (Volker Bischoff & Wolf Scheible, 2010, personal communication).","NM_117179",826710,"3702.AT4G11090.1","GO:0003824, GO:0005622, GO:0005737, GO:0005794, GO:0008152, GO:0009987, GO:0016407, GO:0016740, GO:0016746, GO:0043226, GO:0044464, GO:0071840",-0.100768016,-0.045620707,-0.04566712,0.055147309,0.055100896,-4.64e-05,0.100768016,0.045620707,0.04566712,-0.055147309,-0.055100896,4.64e-05
"2725","AT4G11130","RDR2","Encodes RNA-dependent RNA polymerase that is required for endogenous siRNA (but not miRNA) formation. Nomenclature according to Xie, et al. (2004).","NM_117183",826714,"3702.AT4G11130.1","GO:0003676, GO:0003723, GO:0005488, GO:0006139, GO:0006351, GO:0006366, GO:0008152, GO:0044238, GO:0016070",-0.571767267,0.02549011,-0.580522388,0.597257377,-0.008755121,-0.606012498,0.571767267,-0.02549011,0.580522388,-0.597257377,0.008755121,0.606012498
"2726","AT4G11211",NA,NA,"NM_001349597",2745699,NA,"",-2.974333907,0.174200705,-2.815161552,3.148534612,0.159172356,-2.989362257,2.974333907,-0.174200705,2.815161552,-3.148534612,-0.159172356,2.989362257
"2727","AT4G11330","ATMPK5","MAP kinase","NM_117204",826735,"3702.AT4G11330.1","GO:0003824, GO:0004672, GO:0006464, GO:0006468, GO:0006950, GO:0007049, GO:0008152, GO:0009987, GO:0016301, GO:0016740, GO:0019538, GO:0044238, GO:0050896",0.714103774,-0.409546381,0.517374232,-1.123650154,-0.196729542,0.926920613,-0.714103774,0.409546381,-0.517374232,1.123650154,0.196729542,-0.926920613
"2728","AT4G11350",NA,NA,"NM_001036540",826737,NA,"GO:0003824, GO:0016740, GO:0016757, GO:0008152",-1.89454654,-0.355467566,-2.076795863,1.539078974,-0.182249323,-1.721328297,1.89454654,0.355467566,2.076795863,-1.539078974,0.182249323,1.721328297
"2729","AT4G11410",NA,NA,"NM_001340710",826745,NA,"GO:0003824, GO:0008152, GO:0016491",0.02023272,-0.10521987,0.079649837,-0.125452589,0.059417117,0.184869706,-0.02023272,0.10521987,-0.079649837,0.125452589,-0.059417117,-0.184869706
"2730","AT4G11450",NA,NA,"NM_117216",826749,NA,NA,-1.433615109,-0.177191272,-1.553575964,1.256423837,-0.119960855,-1.376384692,1.433615109,0.177191272,1.553575964,-1.256423837,0.119960855,1.376384692
"2731","AT4G11530","CRK34","Encodes a cysteine-rich receptor-like protein kinase.","NM_001340718",826757,"3702.AT4G11530.1","GO:0003824, GO:0004672, GO:0005886, GO:0006464, GO:0006468, GO:0006796, GO:0008152, GO:0009987, GO:0016020, GO:0016301, GO:0016740, GO:0019538, GO:0044238, GO:0044464",-1.28472362,0.134739827,-1.281529774,1.419463447,0.003193845,-1.416269601,1.28472362,-0.134739827,1.281529774,-1.419463447,-0.003193845,1.416269601
"2732","AT4G11570",NA,NA,"NM_117226",826761,NA,NA,2.518964974,-0.335181799,2.465872558,-2.854146773,-0.053092416,2.801054357,-2.518964974,0.335181799,-2.465872558,2.854146773,0.053092416,-2.801054357
"2733","AT4G11610",NA,NA,"NM_001340723",826766,NA,NA,-9.311390289,-0.964073405,-9.516544722,8.347316884,-0.205154434,-8.552471317,9.311390289,0.964073405,9.516544722,-8.347316884,0.205154434,8.552471317
"2734","AT4G11630",NA,NA,"NM_117232",826768,NA,"GO:0003735, GO:0005198",-0.058422588,-0.090384104,-0.046505587,-0.031961515,0.011917001,0.043878517,0.058422588,0.090384104,0.046505587,0.031961515,-0.011917001,-0.043878517
"2735","AT4G11660","AT-HSFB2B","member of Heat Stress Transcription Factor (Hsf) family","NM_117235",826771,"3702.AT4G11660.1",NA,0.412707949,-0.74184333,-0.11937812,-1.15455128,-0.532086069,0.62246521,-0.412707949,0.74184333,0.11937812,1.15455128,0.532086069,-0.62246521
"2736","AT4G11960","PGRL1B","Encodes PGRL1B, a transmembrane protein present in thylakoids.  PGRL1B has a highly homologous isoform PGRL1A encoded by At4g22890. Plants lacking PGRL1 show perturbation of cyclic electron flow, similar to PGR5-deficient plants. PGRL1 and PGR5 interact physically and associate with PSI (photosystem I).","NM_001203773",826803,"3702.AT4G11960.1",NA,1.526455114,0.142447227,1.804890351,-1.384007887,0.278435237,1.662443124,-1.526455114,-0.142447227,-1.804890351,1.384007887,-0.278435237,-1.662443124
"2737","AT4G12010",NA,NA,"NM_117271",826809,NA,NA,-0.661284287,0.331571428,-0.715885601,0.992855715,-0.054601314,-1.047457029,0.661284287,-0.331571428,0.715885601,-0.992855715,0.054601314,1.047457029
"2738","AT4G12070",NA,NA,"NM_117277",826815,NA,"GO:0005886, GO:0016020, GO:0044464",0.330291543,0.24609002,0.273593101,-0.084201522,-0.056698442,0.027503081,-0.330291543,-0.24609002,-0.273593101,0.084201522,0.056698442,-0.027503081
"2739","AT4G12120","ATSEC1B","member of KEULE Gene Family","NM_117282",826820,"3702.AT4G12120.1","GO:0005215, GO:0006810, GO:0006886, GO:0006887, GO:0007041, GO:0009987, GO:0015031, GO:0016192, GO:0022857, GO:0051179",-0.705267305,0.204794084,-0.701880767,0.910061389,0.003386538,-0.906674851,0.705267305,-0.204794084,0.701880767,-0.910061389,-0.003386538,0.906674851
"2740","AT4G12130",NA,NA,"NM_117283",826821,NA,"GO:0008152, GO:0009058, GO:0016043, GO:0044085, GO:0071840",-0.447774327,-0.400721779,-0.635385526,0.047052548,-0.187611199,-0.234663747,0.447774327,0.400721779,0.635385526,-0.047052548,0.187611199,0.234663747
"2741","AT4G12170",NA,NA,"NM_117287",826825,NA,"",-5.030517083,1.267456168,-5.759299304,6.297973252,-0.728782221,-7.026755473,5.030517083,-1.267456168,5.759299304,-6.297973252,0.728782221,7.026755473
"2742","AT4G12250","GAE5","UDP-D-glucuronate 4-epimerase","NM_117295",826833,"3702.AT4G12250.1","GO:0003824, GO:0005975, GO:0005976, GO:0005977, GO:0006629, GO:0008152, GO:0008202, GO:0008203, GO:0016491, GO:0016829, GO:0016836, GO:0016853, GO:0016854, GO:0044238",-0.290989629,0.081672807,-0.134409358,0.372662436,0.156580271,-0.216082165,0.290989629,-0.081672807,0.134409358,-0.372662436,-0.156580271,0.216082165
"2743","AT4G12270",NA,NA,"NM_117297",826835,NA,NA,-3.529404175,1.083008171,-3.69209879,4.612412346,-0.162694616,-4.775106962,3.529404175,-1.083008171,3.69209879,-4.612412346,0.162694616,4.775106962
"2744","AT4G12300","CYP706A4","member of CYP706A","NM_117300",826839,"3702.AT4G12300.1","GO:0003824, GO:0008152, GO:0009058, GO:0016491, GO:0019748",1.700320989,0.085180798,1.863431224,-1.615140191,0.163110235,1.778250426,-1.700320989,-0.085180798,-1.863431224,1.615140191,-0.163110235,-1.778250426
"2745","AT4G12545",NA,NA,"NM_179035",826867,NA,NA,-9.870536556,-0.916405864,-10.43355673,8.954130692,-0.563020178,-9.517150869,9.870536556,0.916405864,10.43355673,-8.954130692,0.563020178,9.517150869
"2746","AT4G12620","ATORC1B","Origin Recognition Complex subunit 1b. Involved in the initiation of DNA replication. Regulated transcriptionally during cell cycle, peaking at G1/S-phase. Target of E2F/DF family of transcription factors. Interacts with ORC2 and ORC5. Highly expressed in proliferating cells. Expression levels are independent of light regime.","NM_117332",826875,"3702.AT4G12620.1","GO:0003676, GO:0003677, GO:0003688, GO:0005488, GO:0006139, GO:0006259, GO:0006260, GO:0007049, GO:0008152, GO:0009987, GO:0044238, NA",-0.779258578,0.076676299,-0.735749108,0.855934877,0.04350947,-0.812425407,0.779258578,-0.076676299,0.735749108,-0.855934877,-0.04350947,0.812425407
"2747","AT4G12980",NA,NA,"NM_117367",826910,NA,NA,1.105961589,-0.358697187,1.365899063,-1.464658776,0.259937474,1.72459625,-1.105961589,0.358697187,-1.365899063,1.464658776,-0.259937474,-1.72459625
"2748","AT4G13150",NA,NA,"NM_001340836",826929,NA,"GO:0005886, GO:0016020, GO:0044464",1.352743137,-0.240559922,1.419270568,-1.593303059,0.066527431,1.65983049,-1.352743137,0.240559922,-1.419270568,1.593303059,-0.066527431,-1.65983049
"2749","AT4G13235","EDA21","Encodes a defensin-like (DEFL) family protein.","NM_117394",826940,"3702.AT4G13235.1","",-7.1516373,-1.767165748,-7.338085464,5.384471552,-0.186448165,-5.570919717,7.1516373,1.767165748,7.338085464,-5.384471552,0.186448165,5.570919717
"2750","AT4G13250","NYC1","Encodes a chlorophyll b reductase involved in the degradation of chlorophyll b and LHCII (light harvesting complex II).","NM_001203787",826942,"3702.AT4G13250.1",NA,3.247900444,0.189636289,3.397657958,-3.058264155,0.149757514,3.208021669,-3.247900444,-0.189636289,-3.397657958,3.058264155,-0.149757514,-3.208021669
"2751","AT4G13270",NA,NA,"NM_117400",826957,NA,NA,-0.284083544,0.107521043,-0.174247842,0.391604587,0.109835702,-0.281768885,0.284083544,-0.107521043,0.174247842,-0.391604587,-0.109835702,0.281768885
"2752","AT4G13330",NA,NA,"NM_001340847",826963,NA,NA,-1.90755896,0.367845022,-1.952969011,2.275403982,-0.045410051,-2.320814033,1.90755896,-0.367845022,1.952969011,-2.275403982,0.045410051,2.320814033
"2753","AT4G13370",NA,NA,"NM_117411",826968,NA,NA,-0.216092903,-0.277854302,-0.150299757,-0.061761399,0.065793147,0.127554546,0.216092903,0.277854302,0.150299757,0.061761399,-0.065793147,-0.127554546
"2754","AT4G13550",NA,NA,"NM_001340864",826988,NA,NA,1.386631257,-0.324299371,1.406718441,-1.710930628,0.020087183,1.731017811,-1.386631257,0.324299371,-1.406718441,1.710930628,-0.020087183,-1.731017811
"2755","AT4G13620",NA,"encodes a member of the DREB subfamily A-6 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 8 members in this subfamily including RAP2.4.","NM_117436",826996,NA,NA,-9.307442587,-3.398291853,-9.753794902,5.909150734,-0.446352315,-6.355503049,9.307442587,3.398291853,9.753794902,-5.909150734,0.446352315,6.355503049
"2756","AT4G13640","UNE16",NA,"NM_001036549",826998,"3702.AT4G13640.2",NA,0.658709034,0.475670709,0.8911367,-0.183038325,0.232427666,0.415465991,-0.658709034,-0.475670709,-0.8911367,0.183038325,-0.232427666,-0.415465991
"2757","AT4G13710",NA,NA,"NM_001203791",827005,NA,NA,-1.804132435,-0.257428983,-1.436786439,1.546703452,0.367345996,-1.179357456,1.804132435,0.257428983,1.436786439,-1.546703452,-0.367345996,1.179357456
"2758","AT4G13830","DJC26","DnaJ-like protein (J20); nuclear gene","NM_001340888",827017,NA,NA,2.403154196,0.999261987,2.789745875,-1.403892209,0.386591679,1.790483888,-2.403154196,-0.999261987,-2.789745875,1.403892209,-0.386591679,-1.790483888
"2759","AT4G13970",NA,NA,"NM_001340897",827032,NA,NA,0.099535843,0.028804089,0.108933223,-0.070731754,0.00939738,0.080129134,-0.099535843,-0.028804089,-0.108933223,0.070731754,-0.00939738,-0.080129134
"2760","AT4G13980","AT-HSFA5","member of Heat Stress Transcription Factor (Hsf) family","NM_117472",827033,"3702.AT4G13980.1",NA,-0.235873537,0.481331676,-0.146030375,0.717205213,0.089843161,-0.627362051,0.235873537,-0.481331676,0.146030375,-0.717205213,-0.089843161,0.627362051
"2761","AT4G13990",NA,NA,"NM_001340898",827035,NA,"GO:0003824, GO:0005975, GO:0005976, GO:0006464, GO:0006486, GO:0008152, GO:0016740, GO:0016757, GO:0019538, GO:0044238",-2.040501444,-0.739766871,-1.937670632,1.300734573,0.102830812,-1.197903761,2.040501444,0.739766871,1.937670632,-1.300734573,-0.102830812,1.197903761
"2762","AT4G14070","AAE15","Plastidic acyl activating enzyme involved in the elongation of exogenous medium-chain fatty acids to 16- and 18-carbon fatty acids.","NM_117482",827043,"3702.AT4G14070.1","GO:0003824, GO:0005215, GO:0006629, GO:0006631, GO:0006869, GO:0008152, GO:0016874, GO:0044238, GO:0006810, GO:0051179",2.314743123,-0.243416976,2.315185103,-2.558160099,0.000441979,2.558602078,-2.314743123,0.243416976,-2.315185103,2.558160099,-0.000441979,-2.558602078
"2763","AT4G14096",NA,NA,"NM_001340900",827047,NA,NA,-0.197300904,0.292360831,-0.080675799,0.489661735,0.116625106,-0.37303663,0.197300904,-0.292360831,0.080675799,-0.489661735,-0.116625106,0.37303663
"2764","AT4G14150","KINESIN-12A","Microtubule motor kinesin PAKRP1/Kinesin-12A. Together with PAKRP1L/Kinesin-12B, serve as linkers of the plus ends of antiparallel microtubules in the phragmoplast.","NM_117492",827054,"3702.AT4G14150.1","GO:0000910, GO:0003774, GO:0003777, GO:0003824, GO:0005622, GO:0005856, GO:0006139, GO:0006796, GO:0006807, GO:0006928, GO:0007049, GO:0008152, GO:0009056, GO:0009987, GO:0016462, GO:0016787, GO:0032991, GO:0043226, GO:0043234, GO:0044238, GO:0044464",0.046979913,-0.020355454,-0.11405752,-0.067335368,-0.161037433,-0.093702066,-0.046979913,0.020355454,0.11405752,0.067335368,0.161037433,0.093702066
